Rank,Year,Genre,Device,FIFA,Mario,Call of Duty,Grand Theft Auto,Pokemon,Halo,Wii,NBA,NA_Sales As a percentage of Total,EU_Sales As a percentage of Total,JP_Sales As a percentage of Total,Other_Sales As a percentage of Total
6139,2006.0,Simulation,Console,0,0,0,0,0,0,0,0,85.71,0.0,3.57,7.14
7992,2011.0,Sports,Console,0,0,0,0,0,0,0,0,73.68,15.79,0.0,5.26
6373,2001.0,Racing,Console,0,0,0,0,0,0,0,0,48.15,37.04,0.0,11.11
1807,2006.0,Racing,Portable,0,0,0,0,0,0,0,0,71.68,26.55,0.0,1.77
6326,2006.0,Platform,Portable,0,0,0,0,0,0,0,0,70.37,25.93,0.0,0.0
9030,2008.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14733,2006.0,Shooter,Portable,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
12945,1999.0,Sports,Console,0,0,0,0,0,0,0,0,60.0,40.0,0.0,0.0
5898,1997.0,Puzzle,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15861,2013.0,Action,PC,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
3248,2006.0,Sports,Console,0,0,0,0,0,0,0,0,77.42,20.97,0.0,3.23
13220,1995.0,Shooter,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4229,2001.0,Shooter,Portable,0,0,0,0,0,0,0,0,71.74,26.09,0.0,2.17
12838,2011.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,80.0,0.0,20.0
12949,2012.0,Shooter,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1607,2015.0,Role-Playing,Console,0,0,0,0,0,0,0,0,53.23,37.9,0.0,8.87
13366,2014.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14067,2011.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,75.0,0.0,0.0
9015,2000.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5778,2005.0,Sports,Console,0,0,0,0,0,0,0,0,90.32,0.0,0.0,6.45
7617,,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,85.0,15.0
6222,1998.0,Strategy,Console,0,0,0,0,0,0,0,0,53.57,39.29,0.0,7.14
9098,2006.0,Fighting,Portable,0,0,0,0,0,0,0,0,0.0,7.14,92.86,0.0
1736,2012.0,Sports,PC,0,0,0,0,0,0,0,0,0.0,81.2,0.0,18.8
15297,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9403,2007.0,Racing,Console,0,0,0,0,0,0,0,0,92.31,0.0,0.0,7.69
13768,2002.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,25.0
1042,2010.0,Simulation,PC,0,0,0,0,0,0,0,0,34.5,50.88,0.0,14.62
4175,2014.0,Action,Console,0,0,0,0,0,0,0,0,48.94,44.68,0.0,8.51
1766,2007.0,Action,Console,0,0,0,0,0,0,0,0,49.57,28.7,7.83,13.91
8137,2004.0,Action,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,5.56
13358,2012.0,Racing,Console,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0
3250,1982.0,Shooter,Console,0,0,0,0,0,0,0,0,93.55,4.84,0.0,1.61
16553,2016.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13898,2001.0,Platform,Console,0,0,0,0,0,0,0,0,50.0,25.0,0.0,0.0
4344,2004.0,Sports,Console,0,0,0,0,0,0,0,0,48.89,37.78,0.0,13.33
725,2008.0,Action,Portable,0,0,0,0,0,0,0,0,63.68,27.35,0.0,9.42
12169,2014.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,85.71,0.0,0.0
4206,2013.0,Sports,Console,0,0,0,0,0,0,0,0,93.62,0.0,0.0,6.38
13472,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5566,1981.0,Action,Console,0,0,0,0,0,0,0,0,90.91,6.06,0.0,0.0
11920,2002.0,Sports,Console,0,0,0,0,0,0,0,0,71.43,14.29,0.0,0.0
1831,2007.0,Sports,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
4581,2003.0,Simulation,Console,0,0,0,0,0,0,0,0,73.81,23.81,0.0,2.38
3579,2001.0,Fighting,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
15519,2009.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12531,2009.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
12351,2007.0,Strategy,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
12248,2001.0,Racing,Portable,0,0,0,0,0,0,0,0,83.33,33.33,0.0,0.0
11294,2010.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,25.0,75.0,0.0
11422,2007.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2946,2007.0,Action,Portable,0,0,0,0,0,0,0,0,37.68,1.45,37.68,24.64
7903,2009.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,94.74,0.0,5.26
16174,2011.0,Puzzle,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
2406,2007.0,Action,Console,0,0,0,0,0,0,0,0,12.64,10.34,73.56,3.45
3716,2010.0,Puzzle,Portable,0,0,0,0,0,0,0,0,77.78,16.67,0.0,7.41
15318,2007.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3980,2002.0,Simulation,Console,0,0,0,0,0,0,0,0,48.0,38.0,0.0,12.0
6632,2014.0,Misc,Console,0,0,0,0,0,0,0,0,36.0,16.0,40.0,12.0
10528,2005.0,Sports,Console,1,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
11869,2011.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,85.71,0.0,14.29
6085,2011.0,Simulation,Portable,0,0,0,0,0,0,0,0,93.1,0.0,0.0,6.9
16167,2008.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4362,2001.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15220,2010.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8424,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,94.12,0.0,0.0,5.88
6161,2013.0,Platform,Portable,0,0,0,0,0,0,0,0,57.14,21.43,0.0,17.86
8829,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,93.33,0.0,0.0,6.67
11928,2004.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6667,2008.0,Action,Console,0,0,0,0,0,0,0,0,88.0,4.0,0.0,8.0
7753,2005.0,Shooter,Console,0,0,0,0,0,0,0,0,52.63,36.84,0.0,10.53
2132,2005.0,Sports,Console,0,0,0,0,0,0,0,0,75.26,21.65,0.0,3.09
7354,2003.0,Fighting,Console,0,0,0,0,0,0,0,0,76.19,23.81,0.0,4.76
14436,2006.0,Action,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
8591,1999.0,Racing,Console,0,0,0,0,0,0,0,0,81.25,18.75,0.0,0.0
5793,1998.0,Sports,Console,0,0,0,0,0,0,0,0,54.84,38.71,0.0,6.45
6100,2011.0,Misc,Portable,0,0,0,0,1,0,0,0,0.0,0.0,100.0,0.0
11144,,Action,Console,0,0,0,0,0,0,0,0,77.78,11.11,0.0,11.11
11274,2009.0,Sports,Portable,0,0,0,0,0,0,0,0,75.0,12.5,0.0,12.5
12993,2012.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6016,2011.0,Action,Console,0,0,0,0,0,0,0,0,44.83,41.38,0.0,17.24
1837,2007.0,Misc,Console,0,0,0,0,0,0,0,0,82.88,3.6,0.0,13.51
4492,2002.0,Simulation,Console,0,0,0,0,0,0,0,0,79.55,15.91,0.0,4.55
8446,2016.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3806,2007.0,Racing,Console,0,0,0,0,0,0,0,0,32.08,49.06,0.0,18.87
12872,2010.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8561,2006.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4932,1999.0,Sports,Console,0,0,0,0,0,0,0,0,92.31,7.69,0.0,0.0
16190,2007.0,Puzzle,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
4274,2009.0,Action,Console,0,0,0,0,0,0,0,0,41.3,41.3,0.0,15.22
9050,2011.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14332,2011.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
702,1983.0,Platform,Console,0,1,0,0,0,0,0,0,22.37,5.26,71.49,0.88
7182,2016.0,Shooter,Console,0,0,0,0,0,0,0,0,40.91,36.36,4.55,18.18
55,2010.0,Racing,Console,0,0,0,0,0,0,0,0,27.48,45.31,7.52,19.68
8785,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4888,2009.0,Sports,Console,0,0,0,0,0,0,0,1,92.31,0.0,0.0,7.69
15372,2016.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2863,2011.0,Simulation,Console,0,0,0,0,0,0,0,0,59.15,32.39,0.0,8.45
5518,2002.0,Adventure,Console,0,0,0,0,0,0,0,0,30.3,24.24,36.36,9.09
7519,2010.0,Simulation,Console,0,0,0,0,0,0,0,0,55.0,40.0,0.0,10.0
4208,2005.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5567,2013.0,Action,Console,0,0,0,0,0,0,0,0,60.61,27.27,0.0,9.09
8087,1991.0,Strategy,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13495,2004.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
1382,2002.0,Action,Console,0,0,0,0,0,0,0,0,76.43,20.0,0.0,3.57
8706,2011.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15807,2016.0,Shooter,Console,0,0,1,0,0,0,0,0,50.0,50.0,0.0,0.0
10827,2010.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5362,2007.0,Action,Console,0,0,0,0,0,0,0,0,38.24,44.12,0.0,17.65
8517,2009.0,Misc,Portable,0,0,0,0,0,0,0,0,81.25,6.25,0.0,12.5
5402,1981.0,Shooter,Console,0,0,0,0,0,0,0,0,94.12,5.88,0.0,0.0
4369,2009.0,Simulation,Console,0,0,0,0,0,0,0,0,57.78,31.11,0.0,8.89
12733,2005.0,Action,Console,0,0,0,0,0,0,0,0,66.67,16.67,0.0,0.0
10274,,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6869,1999.0,Action,Console,0,0,0,0,0,0,0,0,79.17,20.83,0.0,0.0
7657,1996.0,Misc,Console,0,0,0,0,0,0,0,0,10.0,5.0,80.0,5.0
6213,,Misc,Console,0,0,0,0,0,0,0,0,75.0,21.43,0.0,3.57
14472,2014.0,Role-Playing,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
11705,2008.0,Strategy,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9893,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
9372,2012.0,Action,PC,0,0,0,0,0,0,0,0,0.0,92.31,0.0,15.38
11660,2005.0,Platform,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
5948,2003.0,Action,Console,0,0,0,0,0,0,0,0,73.33,20.0,0.0,3.33
12257,2005.0,Fighting,Console,0,0,0,0,0,0,0,0,83.33,16.67,0.0,0.0
13698,2007.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1840,2005.0,Action,Console,0,0,0,0,0,0,0,0,61.26,34.23,0.0,4.5
145,2008.0,Action,Console,0,0,0,0,0,0,0,0,43.62,28.86,13.76,13.76
11851,2010.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,85.71,0.0,14.29
15019,2016.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14890,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,66.67,0.0,0.0
12203,2011.0,Platform,Portable,0,0,0,0,0,0,0,0,85.71,0.0,0.0,0.0
12971,2007.0,Shooter,Portable,0,0,0,0,0,0,0,0,40.0,0.0,40.0,20.0
12392,2005.0,Role-Playing,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,16.67
13803,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2321,2012.0,Action,Console,0,0,0,0,0,0,0,0,46.67,35.56,1.11,16.67
14760,2015.0,Action,Console,0,0,0,0,0,0,0,0,66.67,0.0,0.0,33.33
4697,2000.0,Sports,Console,0,0,0,0,0,0,0,0,56.1,39.02,0.0,7.32
5216,2004.0,Simulation,Console,0,0,0,0,0,0,0,0,75.0,22.22,0.0,2.78
9084,2004.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,21.43,0.0,78.57,0.0
4970,1999.0,Simulation,Console,0,0,0,0,0,0,0,0,0.0,0.0,92.31,7.69
14758,2016.0,Racing,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
595,2009.0,Action,Console,0,0,0,0,0,0,0,0,40.31,48.06,1.16,10.47
13096,2002.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13276,2009.0,Sports,PC,1,0,0,0,0,0,0,0,0.0,80.0,0.0,20.0
763,2007.0,Shooter,Portable,0,0,1,0,0,0,0,0,24.3,48.13,0.0,27.57
13295,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0
13920,2015.0,Action,Portable,0,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0
3458,2015.0,Sports,Console,0,0,0,0,0,0,0,0,53.45,37.93,0.0,8.62
16517,2008.0,Simulation,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3183,2014.0,Action,Console,0,0,0,0,0,0,0,0,31.25,51.56,1.56,15.62
3278,2008.0,Platform,Console,0,0,0,0,0,0,0,0,46.77,41.94,0.0,11.29
15686,2006.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15674,2004.0,Shooter,PC,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
14527,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
5858,2007.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10243,2005.0,Platform,Portable,0,0,0,0,0,0,0,0,90.91,0.0,0.0,9.09
10941,2011.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,77.78,0.0,22.22
15283,2008.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3243,2010.0,Action,Console,0,0,0,0,0,0,0,0,48.39,41.94,0.0,9.68
7367,2010.0,Action,Console,0,0,0,0,0,0,0,0,33.33,57.14,0.0,9.52
6317,2006.0,Sports,Console,0,0,0,0,0,0,0,0,92.59,3.7,0.0,7.41
1356,2002.0,Sports,Console,0,0,0,0,0,0,0,0,49.3,38.03,0.0,12.68
4028,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16223,2016.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13658,2006.0,Racing,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
13266,2008.0,Sports,Console,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0
7324,2005.0,Misc,Console,0,0,0,0,0,0,0,0,80.95,19.05,0.0,4.76
14442,2015.0,Action,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
7269,2009.0,Puzzle,Portable,0,0,0,0,0,0,0,0,4.55,86.36,0.0,9.09
9020,2011.0,Action,Console,0,0,0,0,0,0,0,0,57.14,35.71,0.0,7.14
11871,2010.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4708,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12316,2005.0,Platform,Portable,0,0,0,0,0,0,0,0,83.33,33.33,0.0,0.0
4980,2008.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,42.11,0.0,52.63,2.63
13261,2008.0,Action,Console,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0
10348,2005.0,Action,Portable,0,0,0,0,0,0,0,0,72.73,0.0,9.09,9.09
3312,2010.0,Misc,Console,0,0,0,0,0,0,0,0,77.05,14.75,1.64,6.56
8304,2003.0,Action,Console,0,0,0,0,0,0,0,0,47.06,41.18,0.0,11.76
2625,2003.0,Sports,Console,1,0,0,0,0,0,0,0,30.38,62.03,0.0,6.33
6393,2006.0,Simulation,Console,0,0,0,0,0,0,0,0,77.78,18.52,0.0,3.7
12877,2011.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15051,2002.0,Racing,Console,0,0,0,0,0,0,0,0,100.0,50.0,0.0,0.0
12854,2008.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10854,2016.0,Fighting,Console,0,0,0,0,0,0,0,0,44.44,11.11,33.33,11.11
15697,2010.0,Puzzle,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
13075,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10927,2001.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,11.11
4284,2006.0,Action,Portable,0,0,0,0,0,0,0,0,19.57,52.17,0.0,26.09
1424,2014.0,Sports,Console,0,0,0,0,0,0,0,1,63.24,19.85,1.47,16.18
4318,1996.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
308,2013.0,Action,Console,0,0,0,0,0,0,0,0,34.19,43.96,3.34,18.77
10894,2000.0,Sports,Console,0,0,0,0,0,0,0,1,55.56,44.44,0.0,11.11
5453,1998.0,Puzzle,Console,0,0,0,0,0,0,0,0,18.18,12.12,66.67,6.06
4789,2007.0,Strategy,Console,0,0,0,0,0,0,0,0,85.0,7.5,2.5,7.5
5549,2011.0,Misc,Console,0,0,0,0,0,0,0,0,42.42,48.48,0.0,9.09
3648,1999.0,Action,Console,0,0,0,0,0,0,0,0,56.36,38.18,0.0,7.27
11729,2006.0,Action,Portable,0,0,0,0,0,0,0,0,87.5,0.0,0.0,12.5
14894,2006.0,Sports,Console,0,0,0,0,0,0,0,0,33.33,33.33,0.0,0.0
9012,1997.0,Sports,Console,0,0,0,0,0,0,0,0,57.14,35.71,0.0,7.14
13267,2002.0,Sports,Console,1,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
10201,2002.0,Shooter,Console,0,0,0,0,0,0,0,0,45.45,36.36,0.0,9.09
1652,2011.0,Fighting,Portable,0,0,0,0,0,0,0,0,45.08,36.07,11.48,7.38
11709,2005.0,Sports,Portable,0,0,0,0,0,0,0,0,87.5,0.0,0.0,12.5
2377,2001.0,Shooter,Console,0,0,0,0,0,0,0,0,56.32,37.93,0.0,6.9
10867,2001.0,Role-Playing,Console,0,0,0,0,0,0,0,0,22.22,22.22,44.44,11.11
11978,,Action,Console,0,0,0,0,0,0,0,0,42.86,42.86,0.0,14.29
15166,2011.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
13646,2005.0,Shooter,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
4740,1999.0,Simulation,Console,0,0,0,0,0,0,0,0,0.0,0.0,92.68,7.32
15361,2013.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
15971,2011.0,Simulation,PC,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
10081,2006.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,90.91,0.0,0.0,9.09
3229,2011.0,Sports,Console,0,0,0,0,0,0,0,0,63.49,26.98,0.0,7.94
3640,2012.0,Sports,Console,0,0,0,0,0,0,0,0,43.64,40.0,0.0,16.36
5288,2006.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11654,2003.0,Sports,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
16498,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16386,2006.0,Simulation,Portable,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
15753,2006.0,Simulation,PC,0,0,0,0,0,0,1,0,50.0,0.0,0.0,0.0
10343,2000.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,90.91,9.09
9436,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16218,2014.0,Action,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
8044,2005.0,Role-Playing,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,5.56
1608,2000.0,Action,Console,0,0,0,0,0,0,0,0,19.35,15.32,60.48,4.84
12523,2004.0,Racing,Console,0,0,0,0,0,0,0,0,66.67,16.67,0.0,0.0
3994,2013.0,Action,Console,0,0,0,0,0,0,0,0,58.0,32.0,0.0,8.0
9463,1993.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
587,2002.0,Action,Console,0,0,0,0,0,0,0,0,34.48,46.74,1.53,16.86
13040,2005.0,Shooter,PC,0,0,0,0,0,0,0,0,0.0,80.0,0.0,20.0
1510,1983.0,Platform,Console,0,0,0,0,0,0,0,0,93.13,5.34,0.0,1.53
15090,2009.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
11034,2005.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,55.56,0.0,44.44,0.0
8001,2010.0,Adventure,Portable,0,0,0,0,0,0,0,0,33.33,61.11,0.0,11.11
5211,2008.0,Sports,Console,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
3401,1998.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,93.22,6.78
12980,2004.0,Racing,Console,0,0,0,0,0,0,0,0,60.0,40.0,0.0,20.0
2824,2012.0,Simulation,Portable,0,0,0,0,0,0,0,0,22.22,2.78,73.61,1.39
14596,2008.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10097,2011.0,Simulation,Console,0,0,0,0,0,0,0,0,63.64,27.27,0.0,18.18
6212,2014.0,Action,Portable,0,0,0,0,0,0,0,0,35.71,10.71,42.86,14.29
12535,2010.0,Shooter,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,0.0
8127,2011.0,Action,Console,0,0,0,0,0,0,0,0,55.56,38.89,0.0,11.11
812,2009.0,Fighting,Console,0,0,0,0,0,0,0,0,71.5,18.84,0.0,9.18
12572,1994.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9558,2013.0,Shooter,Console,0,0,0,0,0,0,0,0,61.54,30.77,0.0,7.69
8950,2006.0,Sports,Console,0,0,0,0,0,0,0,0,73.33,20.0,0.0,6.67
6518,2013.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,38.46,3.85,53.85,3.85
3483,1992.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12613,2001.0,Shooter,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,16.67
1857,2010.0,Fighting,Console,0,0,0,0,0,0,0,0,40.0,41.82,0.91,16.36
7911,1999.0,Sports,Console,0,0,0,0,0,0,0,0,52.63,36.84,0.0,5.26
7596,2009.0,Simulation,Portable,0,0,0,0,0,0,0,0,95.0,0.0,0.0,5.0
8731,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,46.67,46.67,0.0,13.33
14120,2009.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4458,2005.0,Misc,Console,0,0,0,0,0,0,0,0,77.27,20.45,0.0,2.27
2267,2014.0,Action,Console,0,0,0,0,0,0,0,0,28.26,42.39,13.04,15.22
423,1995.0,Fighting,Console,0,0,0,0,0,0,0,0,70.62,22.5,3.75,3.12
13421,2009.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,80.0,0.0,0.0
15211,,Platform,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
11531,1995.0,Simulation,Console,0,0,0,0,0,0,0,0,25.0,12.5,50.0,12.5
1596,2003.0,Action,Console,0,0,0,0,0,0,0,0,48.8,38.4,0.0,12.8
10774,2013.0,Fighting,Portable,0,0,0,0,0,0,0,0,0.0,50.0,30.0,20.0
13694,2003.0,Strategy,PC,0,0,0,0,0,0,0,0,25.0,50.0,0.0,25.0
3871,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,92.31,0.0,0.0,7.69
10185,2008.0,Action,Portable,0,0,0,0,0,0,0,0,72.73,0.0,27.27,9.09
8222,2011.0,Racing,Console,0,0,0,0,0,0,0,0,23.53,58.82,0.0,23.53
318,1995.0,Misc,Console,0,0,0,0,0,0,0,0,55.21,37.5,5.73,1.56
10529,2010.0,Misc,Console,0,0,0,0,0,0,0,0,40.0,50.0,0.0,10.0
792,2005.0,Action,Console,0,0,0,0,0,0,0,0,47.37,30.14,13.88,9.09
15604,2008.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
11894,2005.0,Shooter,Console,0,0,0,0,0,0,0,0,85.71,14.29,0.0,0.0
1025,2011.0,Shooter,Portable,0,0,0,0,0,0,0,0,33.91,43.1,7.47,15.52
13866,2015.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7266,2006.0,Shooter,Console,0,0,0,0,0,0,0,0,86.36,4.55,0.0,9.09
8062,2009.0,Action,Console,0,0,0,0,0,0,0,0,72.22,0.0,0.0,27.78
12498,2013.0,Action,PC,0,0,0,0,0,0,0,0,0.0,83.33,0.0,16.67
311,2011.0,Role-Playing,PC,0,0,0,0,0,0,0,0,29.64,53.87,0.0,16.49
5826,2003.0,Racing,Console,0,0,0,0,0,0,0,0,76.67,23.33,0.0,3.33
242,2002.0,Action,Console,0,0,0,0,0,0,0,0,60.49,33.71,0.67,5.13
4376,2009.0,Misc,Portable,0,0,0,0,0,0,0,0,46.67,42.22,0.0,11.11
2990,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,47.06,0.0,50.0,2.94
3830,2008.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,71.15,21.15,0.0,7.69
12467,2007.0,Role-Playing,PC,0,0,0,0,0,0,0,0,0.0,83.33,0.0,16.67
12774,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13506,2006.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,25.0
8735,2008.0,Puzzle,Portable,0,0,0,0,0,0,0,0,93.33,6.67,0.0,6.67
7968,2002.0,Racing,Console,0,0,0,0,0,0,0,0,63.16,15.79,15.79,5.26
4550,2006.0,Simulation,PC,0,0,0,0,0,0,0,0,4.65,79.07,0.0,16.28
7973,2002.0,Action,Console,0,0,0,0,0,0,0,0,73.68,21.05,0.0,5.26
10597,1999.0,Simulation,Console,0,0,0,0,0,0,0,0,60.0,40.0,0.0,10.0
